userId,country,region
8025092,Pakistan,Sindh
8025267,India,Karnataka
8025318,India,Maharashtra
8025374,India,Jharkhand
8025453,Italy,Piedmont
8025543,South Korea,Seoul
8025599,Togo,Maritime Region
8025663,India,Maharashtra
8025667,India,West Bengal
8025717,Egypt,Giza Governorate
8025853,Egypt,Cairo Governorate
8025929,India,Karnataka
8025947,India,Tamil Nadu
8025960,India,Maharashtra
8026040,Zimbabwe,Harare Province
8026064,India,Assam
8026128,Turkey,Trabzon
8026299,India,Maharashtra
8026331,India,West Bengal
8026334,India,Andhra Pradesh
8026380,China,Guangdong Province
8026384,India,Uttar Pradesh
8026461,India,Andhra Pradesh
8026572,India,Delhi
8026669,France,Île-de-France
8026675,Italy,Lombardy
8026755,Nepal,Lumbini Province
8026851,India,Madhya Pradesh
8026879,Iraq,Baghdad Governorate
8026926,India,West Bengal
8027011,United Kingdom,England
8027015,India,Jharkhand
8027060,India,Rajasthan
8027093,India,Delhi
8027129,Algeria,Oran Province
8027340,India,Gujarat
8027345,India,Telangana
8027487,India,Maharashtra
8027503,Pakistan,Sindh
8027534,India,Kerala
8027551,Israel,Tel Aviv District
8027584,Pakistan,Islamabad Capital Territory
8027757,India,Karnataka
8027860,India,Tamil Nadu
8027867,Pakistan,Sindh
8027873,India,Kerala
8028095,India,Tamil Nadu
8028184,India,Odisha
8028207,Egypt,Cairo Governorate
8028243,South Korea,Seoul
8028315,Indonesia,East Java
8028656,Pakistan,Khyber Pakhtunkhwa
8028712,India,Uttar Pradesh
8028831,Egypt,NULL
8028890,Algeria,Khenchela Province
8028899,India,Maharashtra
8028905,Argentina,Buenos Aires
8028906,Pakistan,Islamabad Capital Territory
8028963,Russia,NULL
8028983,Morocco,Casablanca-Settat
8029052,India,Madhya Pradesh
8029407,India,Madhya Pradesh
8029453,Iran,Tehran Province
8029494,India,Tamil Nadu
8029774,Indonesia,Central Java
8029787,India,Maharashtra
8029811,Egypt,Cairo Governorate
8029821,India,Maharashtra
8029831,India,Tamil Nadu
8029900,Algeria,Algiers Province
8030009,India,Andhra Pradesh
8030096,Nigeria,Oyo
8030225,India,Karnataka
8030226,Kazakhstan,Kostanay Province
8030231,Pakistan,Sindh
8030264,India,Karnataka
8030271,Russia,Volgograd Oblast
8030554,Pakistan,Punjab
8030579,United States,Texas
8030649,Germany,Lower Saxony
8030701,India,Maharashtra
8030805,India,Uttar Pradesh
8030938,United States,Utah
8030955,Thailand,Bangkok
8599670,Russia,NULL
8599822,China,Guangdong Province
8599914,India,Maharashtra
8599930,India,Maharashtra
8600356,United Kingdom,England
8600417,Italy,Lombardy
8600481,Taiwan,NULL
8600583,China,Guangdong Province
8600858,Egypt,Cairo Governorate
8601384,Germany,Bavaria
8601386,Indonesia,Jakarta
8601391,United States,Texas
8601906,Brazil,State of Minas Gerais
8602329,India,Maharashtra
8602622,Portugal,Lisbon
8602687,India,Maharashtra
8603479,United States,Missouri
8603486,Brazil,State of São Paulo
8603666,India,West Bengal
8603862,United States,Oregon
8603991,Nigeria,Lagos
8604045,Canada,Ontario
8604154,Zambia,Lusaka Province
8604377,Germany,Bavaria
8604452,Brazil,State of São Paulo
8604577,Bolivia,Santa Cruz Department
8604665,Brazil,State of São Paulo
8071168,Philippines,Metro Manila
8071242,Russia,NULL
8071611,United States,Massachusetts
8071721,Canada,British Columbia
8071728,Bangladesh,Dhaka Division
8071740,United States,Missouri
8071780,China,Beijing
8071811,India,Odisha
8071884,India,Uttar Pradesh
8072065,China,Jiangsu
8072222,United States,Florida
8072255,India,Maharashtra
8072689,Spain,Community of Madrid
8072871,Spain,Community of Madrid
8072896,Japan,Osaka
8072984,United States,Texas
8073069,India,Maharashtra
8073189,India,Tamil Nadu
8073405,India,Haryana
8073848,Germany,Bavaria
8074215,Turkey,Antalya
8074257,Brazil,State of Minas Gerais
8074268,New Zealand,Auckland
8074458,Jordan,Irbid Governorate
8074611,Jordan,Irbid Governorate
8074654,Afghanistan,Herat
8075177,Egypt,Cairo Governorate
8075261,India,Telangana
8075348,United States,California
8075429,Uruguay,Montevideo Department
8075722,China,Shanghai
8076102,India,Tamil Nadu
8076142,India,Delhi
8076212,United States,Missouri
8076432,Ghana,Greater Accra Region
8076506,Japan,Yamaguchi
8076514,South Korea,Seoul
8076642,Morocco,Rabat-Salé-Kénitra
8076666,India,Karnataka
8076777,India,Tamil Nadu
8076882,United States,Missouri
8077052,United States,Arizona
8077101,India,Kerala
8077207,Japan,Fukushima
8077212,Australia,Victoria
8077345,India,Delhi
8077427,United Kingdom,England
8077503,Jordan,Amman Governorate
8077547,Turkey,İstanbul
8077822,China,Guangdong Province
8077936,Egypt,NULL
8077951,Russia,NULL
8077976,India,Tamil Nadu
8078096,India,Maharashtra
8078244,Hong Kong,NULL
8078385,Greece,NULL
8079088,Romania,Maramureș
8079150,Japan,Hokkaido
8079390,India,Punjab
8079625,India,Gujarat
8079887,India,Maharashtra
8080115,Nepal,Province No. 1
8080327,Bangladesh,Dhaka Division
8080376,India,Maharashtra
8080434,India,Maharashtra
8080498,Taiwan,Tainan City
8080583,Italy,Lombardy
8080614,United States,Texas
8080809,Bangladesh,Rajshahi Division
8080894,South Africa,Gauteng
8081058,India,Delhi
8081186,Egypt,Giza Governorate
8081311,United Kingdom,England
8081356,Brazil,State of São Paulo
8081559,India,Kerala
8081607,Brazil,State of São Paulo
8082206,United States,Florida
8082416,Brazil,State of São Paulo
8082460,India,Tamil Nadu
8082511,United States,California
8082738,Tanzania,Dar es Salam
8082818,Brazil,Minas Gerais
8082875,Egypt,Al Qalyubia Governorate
8082912,China,Guangdong Province
8083064,South Korea,Seoul
8083077,India,Gujarat
8083197,India,Maharashtra
8083210,Japan,Tokyo
8083486,Bangladesh,Dhaka Division
8083511,India,Maharashtra
8083607,Indonesia,West Kalimantan
8083693,Bangladesh,Khulna Division
8083736,India,West Bengal
8083751,India,Tamil Nadu
8083814,India,Haryana
8083837,United Arab Emirates,Dubai
8083943,Nigeria,Lagos
8083997,United States,Washington
8084062,India,Maharashtra
8084120,Pakistan,Punjab
8084192,India,Uttar Pradesh
8084226,Nigeria,Lagos
8084349,Russia,Chelyabinsk Oblast
8084355,Pakistan,Islamabad Capital Territory
8084475,Thailand,Bangkok
8084495,Turkey,İstanbul
8084544,Russia,Tomsk Oblast
8084733,France,Île-de-France
8084754,Canada,Quebec
8084797,India,Telangana
8084813,United Kingdom,England
8085124,India,Maharashtra
8085190,Norway,Oslo
8085214,India,Kerala
8085421,China,Hainan
8085481,India,Gujarat
8085487,Brazil,State of Rio de Janeiro
8085491,Iran,Golestan Province
8085570,Panama,Panama
8085571,Pakistan,Sindh
8503460,Tunisia,Sfax
8504011,Japan,Tokyo
8504070,United States,California
8504371,United States,California
8504586,India,Tamil Nadu
8504801,South Korea,Seoul
8504824,Germany,Berlin
8505080,India,Maharashtra
8505111,Indonesia,Jakarta
8505113,India,Tamil Nadu
8505330,Australia,Queensland
8505607,Germany,Berlin
8505858,China,Shanghai
8505903,China,Beijing
8505954,Pakistan,Punjab
8505998,Turkey,Trabzon
8506756,Portugal,Lisbon
8506866,Sweden,Västra Götaland County
8506921,India,Delhi
8506933,France,Île-de-France
8507235,Croatia,NULL
8507292,China,Jiangsu
8507343,Turkey,Antalya
8507742,India,Andhra Pradesh
8507767,South Africa,KwaZulu-Natal
8507784,Nigeria,Lagos
8508069,India,Maharashtra
8508435,India,Telangana
8509291,United States,Iowa
8509498,Indonesia,Jakarta
8509583,India,Kerala
8509619,India,Karnataka
8509846,United States,Virginia
8510340,Brazil,State of Minas Gerais
8510437,India,Maharashtra
8510455,Pakistan,Sindh
8510467,Germany,Hamburg
8510601,Russia,NULL
8510680,South Korea,Gyeongsangbuk-do
8510694,United Kingdom,England
8510759,Mexico,Aguascalientes
8510798,Spain,Community of Madrid
8511014,United States,Texas
8511210,India,Tamil Nadu
8511416,Russia,NULL
8511717,Chile,Aysén
8511886,United States,Illinois
8512032,India,Uttar Pradesh
8512111,Tunisia,Tunis
8512481,Brazil,State of São Paulo
8512688,Indonesia,East Java
8512771,United States,Massachusetts
8512866,United States,California
8512948,Canada,Ontario
8512980,United States,Oregon
8512996,United States,Missouri
8513040,Jamaica,St. Andrew Parish
8513263,Vietnam,Ho Chi Minh City
8513284,Indonesia,Central Java
8513353,Vietnam,Ho Chi Minh City
8513400,Canada,British Columbia
8513483,United States,Indiana
8513520,India,Maharashtra
8513531,Philippines,NULL
8513563,India,Tamil Nadu
8513592,India,Tamil Nadu
8513635,Singapore,NULL
8513655,Japan,Kyoto
8513656,India,West Bengal
8513668,United States,California
8513748,United States,California
8514215,Pakistan,Islamabad Capital Territory
8514288,India,Gujarat
8514325,Honduras,Francisco Morazán Department
8514582,Japan,Kanagawa
8514634,India,Maharashtra
8514670,Colombia,Valle del Cauca
8515199,Vietnam,Hanoi
8515336,China,Beijing
8515452,Nigeria,Lagos
8515858,India,Assam
8515938,South Korea,Seoul
8515994,India,Karnataka
8516109,Turkey,Ankara
8516130,Vietnam,Da Nang
8516192,Bangladesh,Dhaka Division
8516207,India,Karnataka
8516364,India,Gujarat
8516419,India,Karnataka
8516473,Japan,Okinawa
8516495,France,Île-de-France
8516600,India,Madhya Pradesh
8516637,India,Uttar Pradesh
8516841,Pakistan,Sindh
8516898,India,Delhi
8516908,Pakistan,Punjab
8516912,Uganda,Central Region
8516938,Sweden,Skåne County
8517293,Vietnam,Ho Chi Minh City
8517920,Pakistan,Sindh
8517974,India,Uttar Pradesh
8517989,Pakistan,Sindh
8518050,India,Uttar Pradesh
8518095,India,Telangana
8518469,India,Maharashtra
8518483,South Korea,Gyeonggi-do
8518732,India,Tamil Nadu
8518821,United Kingdom,England
8518890,India,Puducherry
8519047,India,Uttarakhand
8519074,United Kingdom,England
8519132,United States,Iowa
8519287,Russia,NULL
8519334,United Kingdom,England
8519411,Russia,NULL
8519497,Russia,Kemerovo Oblast
8519505,Portugal,Porto District
8519517,India,Maharashtra
8519710,United Kingdom,England
8519850,India,Telangana
8519919,Syria,Aleppo Governorate
8519977,Egypt,Cairo Governorate
8128495,India,Maharashtra
8128549,India,Karnataka
8128632,Argentina,Cordoba
8129209,United Arab Emirates,Abu Dhabi
8129236,India,Tamil Nadu
8129323,Ukraine,NULL
8129590,Brazil,State of São Paulo
8129663,Egypt,Giza Governorate
8129861,Egypt,Alexandria Governorate
8130063,United States,Alaska
8130169,India,West Bengal
8130318,United States,Oklahoma
8130432,Pakistan,Sindh
8130452,India,Gujarat
8130555,Peru,NULL
8130658,Malaysia,Federal Territory of Kuala Lumpur
8130831,United States,Texas
8130958,Japan,Fukushima
8131003,Japan,Tokyo
8131031,Indonesia,Jakarta
8131056,Egypt,Giza Governorate
8131503,Switzerland,Geneva
8131535,Taiwan,NULL
8131896,India,Karnataka
8131986,Russia,Moscow
8132089,Austria,Carinthia
8132374,Japan,Kyoto
8132445,India,Tamil Nadu
8132463,India,Maharashtra
8132615,Egypt,Giza Governorate
8132673,Egypt,Cairo Governorate
8132737,Malaysia,Federal Territory of Kuala Lumpur
8132942,Pakistan,Khyber Pakhtunkhwa
8132958,Egypt,Alexandria Governorate
8133086,Kenya,Kilifi County
8133087,Vietnam,Hanoi
8133116,Pakistan,Punjab
8133221,Malaysia,Selangor
8133312,India,Maharashtra
8133405,India,Madhya Pradesh
8133463,India,Rajasthan
8133517,China,Shandong
8133559,Kenya,Nairobi County
8133564,India,Delhi
8133635,India,Maharashtra
8133650,India,Maharashtra
8133723,Japan,Kanagawa
8133736,Saudi Arabia,Riyadh Province
8133766,Indonesia,South Sumatra
8133792,India,Karnataka
8133891,India,Karnataka
8134158,Egypt,Menia Governorate
8134185,India,Odisha
8134386,Russia,NULL
8134589,Colombia,Bogota
8134679,United States,New York
8134727,Russia,NULL
8134754,Indonesia,Jakarta
8134760,Egypt,Gharbia Governorate
8134781,United States,California
8134803,United States,Ohio
8134878,Mexico,Mexico City
8134892,Mexico,Nuevo Leon
8134907,United States,Texas
8135040,Egypt,Cairo Governorate
8135076,Argentina,Buenos Aires
8135133,United States,Colorado
8135135,United States,California
8135152,Mexico,Querétaro
8135221,Singapore,NULL
8135341,China,Hubei
8135450,South Africa,Mpumalanga
8135511,India,Uttarakhand
8135672,United Kingdom,England
8135925,China,Beijing
8136323,Singapore,NULL
8136455,India,Karnataka
8136563,Japan,Hyogo
8136681,South Korea,Seoul
8136910,India,Maharashtra
8137873,India,Maharashtra
8137912,India,Kerala
8138229,Egypt,Cairo Governorate
8138314,China,Jiangsu
8138376,Germany,North Rhine-Westphalia
8138826,South Korea,Seoul
8138845,Togo,Maritime Region
8139378,India,Delhi
8139594,India,West Bengal
8139913,Bangladesh,Dhaka Division
8139992,Nigeria,Kaduna
8140014,India,Maharashtra
8140088,United States,South Carolina
8140278,Russia,Novosibirsk Oblast
8140304,Italy,Campania
8140349,Nigeria,Lagos
8140849,United States,Virginia
8141149,Turkey,Ankara
8141642,Bangladesh,Dhaka Division
8142173,India,Delhi
8142196,United States,Michigan
8142903,Russia,Khabarovsk Krai
8142924,Japan,Miyagi
8143673,United States,New York
8143752,Hong Kong,NULL
8144026,Luxembourg,Luxembourg District
8144294,India,NULL
8144499,South Korea,Gyeonggi-do
8144938,India,Telangana
8146532,Canada,Ontario
8146545,India,Maharashtra
8147121,Egypt,Giza Governorate
8147124,Ukraine,Kyiv Oblast
8147276,United Kingdom,England
8147366,India,Gujarat
8147652,Vietnam,Ho Chi Minh City
8147908,South Korea,Seoul
8148058,China,Shanghai
8148068,South Korea,Seoul
8148199,Russia,NULL
8148401,Nigeria,Lagos
8149040,Egypt,Alexandria Governorate
8368907,Brazil,State of São Paulo
8369116,India,Telangana
8369358,Japan,Tokyo
8369478,Brazil,State of Rio Grande do Sul
8369645,United States,Pennsylvania
8369734,Russia,NULL
8369834,Colombia,Bogota
8370570,Australia,New South Wales
8370696,United States,Connecticut
8370697,Pakistan,Punjab
8370770,China,Liaoning
8370847,Japan,Saitama
8370859,Mexico,Mexico City
8371400,India,Karnataka
8372071,Albania,Tirana County
8372431,France,Grand Est
8372484,Indonesia,Jakarta
8373023,Italy,Lombardy
8373199,Portugal,Coimbra District
8374107,China,Beijing
8374234,India,Madhya Pradesh
8374615,Vietnam,Bình Định
8374619,Germany,North Rhine-Westphalia
8374800,Pakistan,Punjab
8375031,Uganda,Central Region
8375131,Switzerland,Zurich
8375204,Argentina,Buenos Aires
8375419,Argentina,Santa Fe Province
8375510,India,Maharashtra
8375832,Brazil,Mato Grosso
8376424,Russia,Moscow
8376456,India,Delhi
8376525,India,Maharashtra
8376557,United States,Maryland
8377550,Jordan,Irbid Governorate
8377726,Turkey,İstanbul
8377920,China,Guangdong Province
8377938,India,Haryana
8377973,India,Maharashtra
8378179,Japan,Aichi
8379432,India,Kerala
8379479,Australia,Western Australia
8379539,China,Shaanxi
8379680,Japan,Kanagawa
8379703,Bahrain,Capital Governorate
8379710,India,Maharashtra
8379765,India,West Bengal
8379798,Russia,NULL
8380113,India,Maharashtra
8380204,India,Maharashtra
8380215,India,Maharashtra
8380235,India,Maharashtra
8380428,Japan,Kanagawa
8380538,India,Uttar Pradesh
8380549,China,Jiangsu
8380685,Czechia,Moravian-Silesian Region
8380870,India,Maharashtra
8380930,China,Guangdong Province
8380941,Morocco,Casablanca-Settat
8381095,Pakistan,Punjab
8381464,United States,Texas
8381505,Turkey,İstanbul
8381623,China,Liaoning
8381693,India,Maharashtra
8381796,Iran,Zanjan Province
8381905,United States,Illinois
8382087,India,Tamil Nadu
8382139,United States,Florida
8382270,Russia,Moscow
8382470,Iran,Tehran Province
8382478,Poland,Lower Silesian Voivodeship
8382495,Algeria,Chlef Province
8382861,United States,New York
8383042,India,Tamil Nadu
8383065,India,Maharashtra
8383226,Ukraine,Zakarpattia Oblast
8383483,United States,Arizona
8383879,Turkey,İstanbul
8383931,Indonesia,East Java
8384673,Canada,Ontario
8385062,Russia,NULL
8385116,South Korea,Seoul
8385766,India,Maharashtra
8385964,Pakistan,Islamabad Capital Territory
8386200,India,Telangana
8386584,Thailand,Nonthaburi
8386831,Pakistan,Punjab
8387074,India,Karnataka
8387163,China,Hunan
8387423,India,Karnataka
8388375,Tunisia,Tunis
8388392,United States,Hawaii
8388721,India,Karnataka
8388841,India,Maharashtra
8389108,Netherlands,Overijssel
8389285,United States,Oklahoma
8390443,Peru,Ancash
8390745,India,Kerala
8390899,Mexico,Jalisco
8390959,United States,Hawaii
8390996,Japan,Saitama
8391221,India,Maharashtra
8391472,Greece,NULL
8392063,India,Maharashtra
8392083,Netherlands,North Holland
8392179,South Korea,Seoul
8392338,India,Maharashtra
8392455,France,Provence-Alpes-Côte d'Azur
8392536,Belgium,Flanders
8392549,China,Shanghai
8392669,India,Maharashtra
8393286,Russia,NULL
8393418,South Korea,Seoul
8393524,Czechia,Moravian-Silesian Region
8393681,Czechia,Prague
8394178,Poland,Masovian Voivodeship
8394210,Indonesia,Jakarta
8394760,India,West Bengal
8395602,United States,Virginia
8396200,India,Karnataka
8396304,Finland,NULL
8397041,Russia,Moscow Oblast
7726776,China,Yunnan
7726818,China,Shanghai
7726895,United States,Texas
7726945,Germany,Bavaria
7727066,Iran,Tehran Province
7727079,India,Maharashtra
7727187,India,Karnataka
7727308,Nigeria,Lagos
7727455,India,Kerala
7727465,Nigeria,Lagos
7727485,Argentina,Buenos Aires
7727665,Brazil,State of Santa Catarina
7727928,Japan,Hyogo
7727983,India,Karnataka
7727996,United Kingdom,Scotland
7728194,New Zealand,Auckland
7728412,Japan,Shizuoka
7728433,India,Karnataka
7728453,Colombia,Bogota
7728643,Russia,NULL
7728843,China,Sichuan
7728934,India,Uttar Pradesh
7729129,Indonesia,Bali
7729235,United States,New York
7729385,India,Uttar Pradesh
7729406,India,Karnataka
7729505,Norway,Vestland
7729571,Japan,Kyoto
7729628,Pakistan,Sindh
7729815,Bangladesh,Dhaka Division
7729821,United Kingdom,England
7729827,India,Chhattisgarh
7729929,India,Maharashtra
7730110,India,Rajasthan
7730164,United States,Ohio
7730193,Tunisia,Ariana
7730358,India,Maharashtra
7730640,India,Jharkhand
7731029,Sri Lanka,Central Province
7731045,Malaysia,Selangor
7731067,Saudi Arabia,Riyadh Province
7731079,Taiwan,NULL
7731244,United States,New York
7731326,United States,Illinois
7731344,United States,New York
7731841,Italy,Lazio
7731972,India,Maharashtra
7731995,Poland,Łódź Voivodeship
7732163,India,Uttar Pradesh
7732199,India,Kerala
7732247,Indonesia,East Java
7732335,Morocco,Tangier-Tétouan-Al Hoceima
7732398,India,Telangana
7732501,India,Karnataka
7732651,Sri Lanka,Central Province
7733127,United States,Utah
7733271,Brazil,State of São Paulo
7733276,Portugal,Setúbal
7733282,Japan,Ibaraki
7733471,Indonesia,West Java
7733867,Canada,Alberta
7733901,India,West Bengal
7733924,United Arab Emirates,Dubai
7733989,Russia,Novosibirsk Oblast
7734572,India,Uttar Pradesh
7734925,India,Maharashtra
7735309,India,Haryana
7735430,India,Punjab
7735620,Finland,NULL
7735761,India,Punjab
7735893,Nepal,Bagmati Province
7735903,Australia,Victoria
7735940,India,Punjab
7736196,Canada,Alberta
7736351,Egypt,Cairo Governorate
7736416,India,Maharashtra
7736615,India,Andhra Pradesh
7736841,Nigeria,Lagos
7736853,Azerbaijan,NULL
7736877,United Kingdom,England
7736902,India,Madhya Pradesh
7736993,Russia,Krasnodar Krai
7737060,India,Haryana
7737106,Nicaragua,Granada
7737154,Czechia,Prague
7737166,Italy,Lombardy
7737337,South Korea,Gyeonggi-do
7737593,Nigeria,Lagos
7737901,Malaysia,Johor
7738040,Israel,North District
7738177,United States,New York
7738179,Pakistan,Islamabad Capital Territory
7738210,Germany,North Rhine-Westphalia
7738226,Brazil,State of Minas Gerais
7738240,Canada,Ontario
7738282,India,Maharashtra
7738284,India,Maharashtra
7738339,Bangladesh,Dhaka Division
7738391,Canada,Ontario
7738555,India,Uttar Pradesh
7738631,India,Tamil Nadu
7738659,Russia,NULL
7738856,Turkey,İstanbul
7738883,Turkey,Ankara
7739099,Pakistan,Sindh
7739102,Indonesia,Central Java
7739259,Italy,Apulia
7739340,Nigeria,Lagos
7739347,India,Uttarakhand
7739385,Türkiye,Bursa
7739971,Turkey,İzmir
7740000,Bangladesh,Dhaka Division
7740065,India,Maharashtra
7740216,United States,Colorado
7740222,United States,Oregon
7740317,Nigeria,Rivers
7740444,United States,Minnesota
7740691,South Africa,Eastern Cape
7740798,China,Shanghai
7740918,Brazil,Minas Gerais
7741046,France,Île-de-France
7741205,United States,Texas
7741209,Brazil,State of Goiás
8604690,United States,Texas
8604824,United States,New York
8604856,Egypt,Cairo Governorate
8604886,United States,Illinois
8604895,Japan,Saitama
8605084,China,Fujian
8605134,United States,Ohio
8605159,China,Hainan
8605214,China,Shanghai
8605242,South Korea,Daejeon
8605354,India,Gujarat
8605555,Ukraine,Kharkiv Oblast
8605572,India,Karnataka
8605740,United States,Minnesota
8605972,India,Tamil Nadu
8606093,Indonesia,Jakarta
8606120,India,Kerala
8606348,China,Hubei
8606731,United Kingdom,England
8606894,India,Delhi
8607148,Spain,Catalonia
8607456,Philippines,NULL
8607788,India,Maharashtra
8607972,Türkiye,İstanbul
8608014,India,Gujarat
8608209,Ukraine,Dnipropetrovsk Oblast
8608692,Brazil,State of Rio Grande do Sul
8608708,China,Beijing
8608807,Taiwan,NULL
8608906,Mexico,Mexico City
8609005,Brazil,Paraná
8609338,Philippines,Davao Region
8609648,India,Tamil Nadu
8609942,India,West Bengal
8610046,Indonesia,Jakarta
8610079,Pakistan,Punjab
8610143,India,West Bengal
8610407,Peru,Lima Province
8610449,Mexico,Nuevo Leon
8610494,United States,California
8610507,India,Maharashtra
8610656,India,Uttar Pradesh
8610703,Iran,Kerman Province
8610784,Vietnam,Hanoi
8610866,India,Haryana
8610877,Russia,NULL
8610965,Costa Rica,Cartago Province
8610966,United States,West Virginia
8611044,Belarus,Minsk Region
8611099,India,Uttar Pradesh
8611170,United States,District of Columbia
8611230,United States,New York
8611238,France,Île-de-France
8611255,Mexico,Mexico City
8611558,Canada,Ontario
8611615,India,Maharashtra
8611903,United States,Nevada
8611912,Indonesia,Jakarta
8611939,Tunisia,Sfax
8611942,Switzerland,Zurich
8612210,Canada,Manitoba
8612309,Nigeria,Lagos
8612311,United States,Illinois
8612566,China,Hebei
8612575,Nigeria,Sokoto
8612579,Brazil,State of São Paulo
8612906,United States,California
8613071,India,Tamil Nadu
8613628,China,Jiangsu
8613747,India,Gujarat
8613907,India,Karnataka
8614022,China,Beijing
8614056,Russia,NULL
8614406,Indonesia,West Java
8614507,Kenya,Nairobi County
8614750,India,Telangana
8614760,Japan,Tokyo
8614805,Turkey,İstanbul
8614877,India,Maharashtra
8615026,India,Karnataka
8615058,India,Tamil Nadu
8615355,India,Karnataka
8615392,India,Telangana
8615477,India,Uttar Pradesh
8615724,Canada,Nova Scotia
8615739,France,Occitanie
8615790,India,Maharashtra
8615831,Poland,Silesian Voivodeship
8615834,Malaysia,Perak
8615959,Pakistan,Punjab
8616090,Bangladesh,Sylhet Division
8616177,China,Beijing
8616235,Indonesia,East Java
8616252,France,Hauts-de-France
8616284,Thailand,Bangkok
8616424,Japan,Tokyo
8616604,Turkey,İstanbul
8616646,Philippines,Metro Manila
8616778,United States,Maryland
8617375,Egypt,Cairo Governorate
8617434,Nigeria,Lagos
8617705,Bangladesh,Chittagong Division
8617863,Jordan,Amman Governorate
8618080,Turkey,İstanbul
8618262,Bolivia,La Paz Department
8618291,United States,New Jersey
8618352,United States,Florida
8618450,South Korea,Seoul
8618509,United States,Oklahoma
8619047,Indonesia,East Java
8619122,Indonesia,West Java
8619352,Brazil,Federal District
8619863,South Korea,Gyeonggi-do
8619920,India,Maharashtra
8620185,India,Karnataka
8620311,Bangladesh,Dhaka Division
8620490,Russia,Khabarovsk Krai
8620496,Japan,Toyama
8620564,United States,District of Columbia
8621015,India,Kerala
8621111,India,Tamil Nadu
8621145,Egypt,Cairo Governorate
8260515,United States,West Virginia
8260749,India,Delhi
8260779,United States,West Virginia
8260811,United States,Missouri
8262187,Canada,Saskatchewan
8262343,India,Telangana
8262431,South Korea,Jeollabuk-do
8262448,India,West Bengal
8262513,Japan,Osaka
8262637,South Korea,Seoul
8262778,India,Rajasthan
8262816,India,Maharashtra
8263208,India,Delhi
8263511,United Kingdom,Scotland
8264304,India,Tamil Nadu
8264357,Nigeria,Lagos
8264891,United States,North Carolina
8264993,India,Maharashtra
8265414,Tunisia,Tunis
8265416,China,Shanghai
8265488,Egypt,Ash Sharqia Governorate
8265508,India,Rajasthan
8265582,Vietnam,Hanoi
8265629,Mexico,Mexico City
8265733,India,Tamil Nadu
8265770,India,Maharashtra
8266058,Germany,Bavaria
8266134,India,Odisha
8266882,India,Tamil Nadu
8266898,Nigeria,Ogun State
8267012,India,Gujarat
8267837,Canada,Ontario
8267951,Russia,Saint Petersburg
8268158,United States,Arkansas
8268182,Nigeria,Federal Capital Territory
8268212,United States,New York
8268316,India,Tamil Nadu
8268744,Indonesia,East Java
8268772,Russia,NULL
8268824,Mexico,Mexico City
8269162,United States,Indiana
8269187,United States,New York
8269348,United States,Illinois
8269588,India,Karnataka
8269840,Singapore,NULL
8270328,United Kingdom,England
8270959,Egypt,Ash Sharqia Governorate
8271162,India,Delhi
8271693,India,Maharashtra
8271778,Belarus,Minsk Region
8272181,Japan,Kanagawa
8272212,France,Île-de-France
8272295,India,Delhi
8272466,Egypt,Ash Sharqia Governorate
8273195,India,Bihar
8273332,Indonesia,West Java
8273630,United Arab Emirates,Dubai
8273845,India,Karnataka
8273943,United States,California
8273971,India,Uttar Pradesh
8274028,Iran,Kerman Province
8274135,Pakistan,Punjab
8274184,India,Uttarakhand
8274231,Ghana,Greater Accra Region
8274245,India,Delhi
8274644,Venezuela,Capital District
8274683,Canada,Quebec
8274804,Egypt,Cairo Governorate
8274998,India,Uttar Pradesh
8275759,Venezuela,Táchira
8276242,India,Uttar Pradesh
8276706,India,Maharashtra
8276830,Ukraine,NULL
8276902,Latvia,NULL
8276990,India,Maharashtra
8277016,Russia,Sverdlovsk Oblast
8277138,Australia,New South Wales
8277240,South Korea,Seoul
8277503,India,Chandigarh
8277560,Sri Lanka,Southern Province
8277726,India,Telangana
8277731,India,Tamil Nadu
8277999,Pakistan,Islamabad Capital Territory
8278085,United States,Illinois
8278112,Sudan,Khartoum
8278210,China,Beijing
8278485,Russia,NULL
8278578,India,Karnataka
8278600,Japan,Osaka
8278884,India,Delhi
8278907,Poland,Masovian Voivodeship
8279182,India,Karnataka
8279258,Indonesia,Special Region of Yogyakarta
8279357,Egypt,Cairo Governorate
8279457,Cameroon,Littoral
8279581,India,Maharashtra
8279604,India,Gujarat
8279661,India,Delhi
8279785,United States,Utah
8279813,Ukraine,Lviv Oblast
8279931,Uruguay,Montevideo Department
8280244,Brazil,State of Alagoas
8280340,Italy,Lombardy
8280355,Dominican Republic,Distrito Nacional
8280503,India,Jharkhand
8281072,India,Maharashtra
8281263,Pakistan,Punjab
8281288,India,Telangana
8281521,India,Maharashtra
8281543,Turkey,İstanbul
8281836,Netherlands,South Holland
8282039,Vietnam,Ho Chi Minh City
8282319,India,Telangana
8282331,India,Uttar Pradesh
8282461,China,Beijing
8282712,Italy,Lombardy
8282724,India,Uttarakhand
8282926,India,Haryana
8283464,Saudi Arabia,Riyadh Province
8284189,India,Maharashtra
8284285,India,Odisha
8520028,India,Uttar Pradesh
8520058,Canada,Newfoundland and Labrador
8520075,United States,Virginia
8520108,Iran,Tehran Province
8520171,Taiwan,NULL
8520355,Canada,Ontario
8520359,Pakistan,Sindh
8520431,Saudi Arabia,Eastern Province
8520464,China,Tianjin
8520537,Türkiye,İstanbul
8520633,Nigeria,Lagos
